CUI1,CUI2
"('melanoma', 'C0025202')","('Activated B-cell type diffuse large B-cell lymphoma', 'C1333296')"
"('Dyspareunia', 'C1384606')","('Adenocarcinoma, Clear Cell', 'C0206681')"
"('Immunoglobulins, Intravenous', 'C0085297')","('Noninfiltrating Intraductal Carcinoma', 'C0007124')"
"('NCI CTEP SDC Thyroid Cancer Sub-Category Terminology', 'C3541337')","('Microcystic meningioma', 'C1384408')"
"('Abundance', 'C2346714')","('Cervical Squamous Intraepithelial Neoplasia', 'C1332922')"
"('Thyroid hormone (disposition)', 'C4522017')","('Colorectal Mucosa-Associated Lymphoid Tissue Lymphoma', 'C3272830')"
"('High Level', 'C4321237')","('squamous cell carcinoma of the thyroid gland', 'C1710177')"
"('Negation', 'C1518422')","('Botryoid-Type Embryonal Rhabdomyosarcoma', 'C1306573')"
"('Fungi', 'C0016832')","('Carcinomatosis of peritoneal cavity', 'C0346990')"
"('False Discovery Rate', 'C1880720')","('Locally Advanced Soft Tissue Sarcoma', 'C4727772')"
"('MALIGNANT benign', 'C0854903')","('Undifferentiated Endocervical Sarcoma', 'C1519782')"
"('Ocular orbit', 'C0029180')","('Childhood Anaplastic Large Cell Lymphoma', 'C1332942')"
"('Weight Loss, CTCAE', 'C2911645')","('Acantholytic squamous cell carcinoma', 'C0334250')"
"('How Much Distress Shortness of Breath', 'C4084764')","('Spongiotic dermatitis', 'C0262984')"
"('risk factors - observation list', 'C1553898')","('FIGO Stage IVA Ovarian Cancer', 'C4289311')"
"('Large', 'C0549177')","('Squamous cell carcinoma of lip', 'C0280302')"
"('Life Threatening', 'C2826244')","('Type II Endometrial Adenocarcinoma', 'C1519714')"
"('Hemangioma, Cavernous', 'C0018920')","('Carcinomatosis of peritoneal cavity', 'C0346990')"
"('Abdomen+', 'C4299167')","('Stage IVA Lip and Oral Cavity Cancer AJCC v8', 'C4331337')"
"('Back Pain, CTCAE 3.0', 'C1963071')","('Chest Wall Fibromatosis', 'C1332930')"
"('Body part', 'C0229962')","('Botryoid-Type Embryonal Rhabdomyosarcoma', 'C1306573')"
"('Decision', 'C0679006')","('Cervical Adenomyoma, Endocervical Type', 'C1516405')"
"('Long-term Follow-up', 'C1517942')","('Stage I Adult Non-Hodgkin Lymphoma', 'C0280114')"
"('Cancer Genus', 'C0998265')","('Pathologic Stage IA Cutaneous Melanoma AJCC v8', 'C4527178')"
"('Call (Instruction)', 'C1947967')","('Stage III Gastric Neuroendocrine Tumor AJCC v8', 'C4525587')"
"('Common (qualifier value)', 'C0205214')","('Unresectable Rhabdomyosarcoma', 'C4726599')"
"('Area', 'C0205146')","('Angiosarcoma of liver', 'C0345907')"
"('status - In progress', 'C1272688')","('Epithelioid Sarcoma NCI Grade 3', 'C1333425')"
"('Immunotherapy', 'C0021083')","('Precursor B-lymphoblastic lymphoma stage II', 'C0862039')"
"('Incidence', 'C0021149')","('Pilocytic astrocytoma of cerebellum', 'C0349620')"
"('Result', 'C1274040')","('BRCA2 Syndrome', 'C1332443')"
"('Frequently', 'C0332183')","('papillary carcinoma of penis', 'C1335322')"
"('Mass of body structure', 'C0577559')","('Pathologic Stage IA Cutaneous Melanoma AJCC v8', 'C4527178')"
"('Complex', 'C0439855')","('Pancreatic Endocrine Carcinoma', 'C1328479')"
"('Lacking', 'C0332268')","('Unfavorable Non-Hodgkin Lymphoma', 'C2349020')"
"('Scar Tissue', 'C0241158')","('Localized Ewing Sarcoma', 'C0863029')"
"('Rarely malignant', 'C1854343')","('Unresectable Rhabdomyosarcoma', 'C4726599')"
"('Decision', 'C0679006')","(""Kaposi's sarcoma of extrahepatic bile duct"", 'C2064435')"
"('Inhaled air', 'C1179837')","('Refractory Ependymoma', 'C4687708')"
"('United States', 'C0041703')","('Cancer of Urinary Tract', 'C0751571')"
"('Targeted Therapy', 'C2985566')","('Clinical Stage I Cutaneous Melanoma AJCC v8', 'C4527163')"
"('Subtype (attribute)', 'C0449560')","('Pathologic Stage IA Cutaneous Melanoma AJCC v8', 'C4527178')"
"('Volume', 'C0449468')","('Endometrial Small Cell Carcinoma', 'C1516858')"
"('Experimental Result', 'C2825142')","('Adult Hepatocellular Carcinoma', 'C0279607')"
"('cancer risk', 'C0596244')","('Intestinal Metaplasia of Bladder Urothelium', 'C1512907')"
"('Gestational Trophoblastic Neoplasms', 'C1135868')","('Cancer of Urinary Tract', 'C0751571')"
"('Fatigue', 'C0015672')","('Intermediate Soft Tissue Tumor of Uncertain Differentiation', 'C4054705')"
"('Type - attribute', 'C0332307')","('Unresectable Rhabdomyosarcoma', 'C4726599')"
"('Gestational trophoblastic disease', 'C2931618')","('FIGO Stage II Ovarian Cancer', 'C0278686')"
"('Base - General Qualifier', 'C1705938')","('Ovarian Dermoid Cyst with Secondary Carcinoma', 'C1518705')"
"('Larynx', 'C0023078')","('Acantholytic squamous cell carcinoma', 'C0334250')"
"('Often - answer to question', 'C4050225')","('Recurrent Acute Myeloid Leukemia with t (9;11) (p21.3; q23.3); MLLT3-KMT2A', 'C4745016')"
"('Individual', 'C0237401')","('Refractory Bladder Carcinoma', 'C4725675')"
"('Surface of skin', 'C1180212')","('Pilocytic astrocytoma of cerebellum', 'C0349620')"
"('Term Birth', 'C0233324')","('Digestive System Hodgkin Lymphoma', 'C1333797')"
"('Childhood Extracranial Germ Cell Tumor', 'C0796661')","('Angiosarcoma of liver', 'C0345907')"
"('Experimental Result', 'C2825142')","('Mastocytosis', 'C0024899')"
"('Primary malignant neoplasm', 'C1306459')","('Human Papillomavirus-Related Carcinoma', 'C1334050')"
"('New', 'C0205314')","('Benign Mixed Epithelial and Mesenchymal Hair Follicle Neoplasm', 'C1706923')"
"('Call (Instruction)', 'C1947967')","('Cancer of Urinary Tract', 'C0751571')"
"('Electromagnetic Spectrum', 'C1883073')","('Clonal Hematopoiesis of Indeterminate Potential', 'C4761612')"
"('Malignant Vaginal Neoplasm', 'C0042237')","('Stage IVA Mucosal Melanoma of the Head and Neck AJCC v7', 'C2981257')"
"('High expression', 'C4699378')","('Breast Ductal Adenoma', 'C1511307')"
"('Stem of plant', 'C0242767')","('Acute Undifferentiated Leukemia', 'C0280141')"
"('Cell (compartment)', 'C1948049')","('Squamous cell carcinoma of lip', 'C0280302')"
"('Form:Finding:Point in time:{Setting}:Document:{Role}', 'C4255237')","('embryonal rhabdomyosarcoma of prostate', 'C1335508')"
"('AIDS defining illness', 'C0740830')","('Thyroid Gland Carcinoma Showing Thymus-Like Differentiation', 'C1704613')"
"('Disease susceptibility', 'C0012655')","('Vaginal Adenoid Cystic Carcinoma', 'C1519912')"
"('Cell Count', 'C0007584')","('Maxillary Sinus Adenocarcinoma', 'C1334642')"
"('Qualifier (concept)', 'C1514623')","('Astrocytoma of brain', 'C3695127')"
"('Free (available (qualifier))', 'C1996904')","('Benign Anal Granular Cell Tumor', 'C1332471')"
"('Entity Determiner - specific', 'C1552740')","('Lipoma of small intestine', 'C1336001')"
"('Growth', 'C0018270')","('FIGO Stage II Ovarian Cancer', 'C0278686')"
"('Collection (action)', 'C1516698')","('Childhood Lymphoma', 'C1332979')"
"('Areas <moth>', 'C4319729')","(""Kaposi's sarcoma of extrahepatic bile duct"", 'C2064435')"
"('Negation', 'C1518422')","(""Kaposi's sarcoma of skin"", 'C0153560')"
"('Adult human body', 'C4082212')","('Nasal cavity carcinoma', 'C1377785')"
"('Most', 'C0205393')","('Malignant neoplasm of thalamus', 'C0346902')"
"('Surgery specialty', 'C0038894')","('Cartilaginous exostosis', 'C0029423')"
"('Palpebral margin', 'C0444582')","('Microcystic meningioma', 'C1384408')"
"('mole changes', 'C0948922')","('Ichthyoses', 'C0020757')"
"('Low Back Pain', 'C0024031')","('Non-Metastatic Gestational Trophoblastic Tumor', 'C0280478')"
"('Two', 'C0205448')","('Stage IVC Oral Cavity Adenoid Cystic Carcinoma AJCC v6 and v7', 'C1336401')"
"('shared attribute', 'C1522138')","('Colorectal Neuroendocrine Tumor G2', 'C3272614')"
"('Has difficulty doing (qualifier value)', 'C1299586')","('Cancer of Urinary Tract', 'C0751571')"
"('Including (qualifier)', 'C0332257')","('Stage IB Pancreatic Cancer AJCC v8', 'C4521874')"
"('10%', 'C3842590')","('Stage IV Colorectal Cancer AJCC v8', 'C4525094')"
"('Lung', 'C0024109')","('Metastatic Lung Neuroendocrine Neoplasm', 'C4763733')"
"('Old', 'C0580836')","(""Kaposi's sarcoma of skin"", 'C0153560')"
"('Usually', 'C3888388')","('Thymic Clear Cell Carcinoma', 'C1333069')"
"('Count of entities', 'C0449788')","('Acute myeloid leukemia with t(9:11)(p22;q23); MLLT3-MLL', 'C2919692')"
"('Possible diagnosis', 'C2362652')","('Human Papillomavirus-Related Carcinoma', 'C1334050')"
"('Ambient', 'C1879688')","('embryonal rhabdomyosarcoma of prostate', 'C1335508')"
"('Childhood Non-Hodgkin Lymphoma', 'C0220612')","('Papillary squamous cell carcinoma', 'C0334244')"
"('House mice', 'C0025914')","('Digestive System Hodgkin Lymphoma', 'C1333797')"
"('1000000', 'C1881839')","('Recurrent Uveal Melanoma', 'C0278870')"
"('Large', 'C0549177')","('Acute Undifferentiated Leukemia', 'C0280141')"
"('Sequence Data Type', 'C3272378')","('Prostate Lymphoma', 'C1335512')"
"('Study Site', 'C2825164')","('Female Breast Carcinoma', 'C0007104')"
"('Pharyngitis', 'C0031350')","('Botryoid-Type Embryonal Rhabdomyosarcoma', 'C1306573')"
"('Characteristics', 'C1521970')","('Blepharal carcinoma', 'C0920196')"
"('Neoplastic Cell Transformation', 'C0007621')","('Chronic Myelomonocytic Leukemia-2', 'C1333044')"
"('Negation', 'C1518422')","('Adrenal Rest Tumor', 'C0001630')"
"('Blood Platelets', 'C0005821')","('Refractory Bladder Carcinoma', 'C4725675')"
"('Mutation Abnormality', 'C1705285')","('Hodgkin lymphoma, nodular sclerosis, cellular phase', 'C0334627')"
"('Participation Type - origin', 'C1550512')","('Human Papillomavirus-Related Carcinoma', 'C1334050')"
"('Decision', 'C0679006')","('Undifferentiated Endocervical Sarcoma', 'C1519782')"
"('Type - attribute', 'C0332307')","('Pilocytic astrocytoma of cerebellum', 'C0349620')"
"('Severe (severity modifier)', 'C0205082')","('Recurrent Rhabdomyosarcoma', 'C0278649')"
"('Count of entities', 'C0449788')","('Splenic Manifestation of Hairy Cell Leukemia', 'C1336064')"
"('Skin', 'C1123023')","('Stage IB Lung Cancer AJCC v7', 'C1336138')"
"('Status post', 'C0231290')","('Atypical Mesothelial Hyperplasia', 'C1711322')"
"('Note (document)', 'C1317574')","('Undifferentiated Neuroblastoma', 'C1519787')"
"('Affecting', 'C0392760')","('Human Papillomavirus-Related Carcinoma', 'C1334050')"
"('Primary malignant neoplasm', 'C1306459')","('Temporal Lobe Pleomorphic Xanthoastrocytoma', 'C4744527')"
"('Appearance', 'C0700364')","('Pathologic Stage IA Cutaneous Melanoma AJCC v8', 'C4527178')"
"('Urine', 'C0042036')","(""Kaposi's sarcoma of extrahepatic bile duct"", 'C2064435')"
"('Common Specifications in HL7 V3 Publishing', 'C3245511')","('Clonal Hematopoiesis of Indeterminate Potential', 'C4761612')"
"('Blood group antibody I', 'C0221138')","('Blood Vessel Tumors', 'C4722524')"
"('Ninth', 'C0205443')","('Liver Cavernous Hemangioma', 'C0238246')"
"('Fever, CTCAE', 'C4552740')","('Adult Alveolar Soft Part Sarcoma', 'C0279544')"
"('Genus Homo', 'C1300203')","('Locally Advanced Squamous Cell Carcinoma', 'C4727578')"
"('World', 'C2700280')","('Pancreatic Intraepithelial Neoplasia-3', 'C2987145')"
"('include - SetOperator', 'C1552866')","('Thyroid carcinoma', 'C0549473')"
"('Lip structure', 'C0023759')","('Extracranial Neuroblastoma', 'C1333499')"
"('Out (direction)', 'C0439787')","('Benign neoplasm of thorax', 'C0346440')"
"('Management procedure', 'C1273870')","('Cerebral Primitive Neuroectodermal Tumor', 'C0751675')"
"('Adverse Event Associated with Syndromes', 'C1558916')","('Pathologic Stage IA Cutaneous Melanoma AJCC v8', 'C4527178')"
"('risk factors', 'C0035648')","('embryonal rhabdomyosarcoma of prostate', 'C1335508')"
"('Ancestry-Informative Marker', 'C3540472')","('Precursor T-lymphoblastic lymphoma/leukemia stage III', 'C0854862')"
"('Poor - grade value', 'C0542537')","('Granular Cell Leiomyosarcoma', 'C1333871')"
"('Age', 'C0001779')","('Stage II Carcinoma of Penis', 'C0854966')"
"('Pith - plant part', 'C2698825')","('Mucinous adenocarcinoma gastric', 'C1334809')"
"('Primary malignant neoplasm', 'C1306459')","('Papillary squamous cell carcinoma', 'C0334244')"
"('Testicular Neoplasms', 'C0039590')","('Adult Acute Eosinophilic Leukemia', 'C0279630')"
"('Estrogens', 'C0014939')","('Childhood Anaplastic Large Cell Lymphoma', 'C1332942')"
"('Mean Percent of Normal', 'C2347086')","('Pancreatic Intraepithelial Neoplasia-3', 'C2987145')"
"('Cancer Genus', 'C0998265')","('embryonal rhabdomyosarcoma of prostate', 'C1335508')"
"('Carcinoma, Spindle-Cell', 'C0205697')","('Benign Mixed Epithelial and Mesenchymal Hair Follicle Neoplasm', 'C1706923')"
"('Usual Severity Pain', 'C4085210')","('Carcinoma of urinary bladder, superficial', 'C1336527')"
"('Animals', 'C0003062')","('Cerebral Primitive Neuroectodermal Tumor', 'C0751675')"
"('Stomach', 'C0038351')","('Pathologic Stage III Cutaneous Melanoma AJCC v8', 'C4527184')"
"('bacteria aspects', 'C1510439')","('Epipodophyllotoxin-Related Myelodysplastic Syndrome', 'C1333418')"
"('Distal (qualifier value)', 'C0205108')","('Bladder squamous cell carcinoma stage I', 'C0855188')"
"('Reinfection', 'C0205339')","('clear cell adenocarcinoma of gallbladder', 'C1708172')"
"('Play', 'C0032214')","('Bladder squamous cell carcinoma stage I', 'C0855188')"
"('Financial Account', 'C2981730')","('FIGO Stage II Ovarian Cancer', 'C0278686')"
"('Imaging Techniques', 'C0079595')","('Pancreatic Intraepithelial Neoplasia-3', 'C2987145')"
"('IPSS Risk Category High', 'C4522209')","('squamous cell carcinoma of the thyroid gland', 'C1710177')"
"('Surgical aspects', 'C0038895')","('Mucinous adenocarcinoma gastric', 'C1334809')"
"('Injury cause', 'C0552510')","('Stage IVA Mucosal Melanoma of the Head and Neck AJCC v7', 'C2981257')"
"('Metastatic to', 'C0036525')","('Localized Malignant Neoplasm', 'C0796563')"
"('Presentation', 'C0449450')","('Diffuse malignant mesothelioma', 'C0392400')"
"('risk factors', 'C0035648')","('Pathologic Stage III Cutaneous Melanoma AJCC v8', 'C4527184')"
"('Retinoic Acid Response Element', 'C1514917')","('Refractory Bladder Carcinoma', 'C4725675')"
"('Dermatitis', 'C0011603')","('Multiple Skull Base Meningiomas', 'C1334829')"
"('Primary operation', 'C0439631')","('BRCA2 Syndrome', 'C1332443')"
"('Characteristics', 'C1521970')","('Benign Mixed Epithelial and Mesenchymal Hair Follicle Neoplasm', 'C1706923')"
"('Participation Type - origin', 'C1550512')","('Childhood Central Nervous System Ganglioneuroblastoma', 'C4086154')"
"('BBS9 wt Allele', 'C3889128')","('Regional Urothelial Carcinoma of the Renal Pelvis and Ureter', 'C0280281')"
"('include - SetOperator', 'C1552866')","('Mucosal Melanoma', 'C3898222')"
"('CEL gene', 'C1413336')","('Methotrexate-Associated Hodgkin Lymphoma', 'C1334748')"
"('Base - General Qualifier', 'C1705938')","('Recurrent Nasal Cavity and Paranasal Sinus Carcinoma', 'C4721428')"
"('90%', 'C3842582')","('Trichilemmocarcinoma', 'C1266009')"
"('Prophylactic behavior', 'C0445202')","('Cerebral Primitive Neuroectodermal Tumor', 'C0751675')"
"('Gastroenterologist', 'C0259901')","('Mucinous neoplasm', 'C1334811')"
"('Tactile', 'C0439815')","('adenosquamous carcinoma of breast', 'C1510796')"
"('Crystal Structure', 'C0444626')","('Nasal cavity carcinoma', 'C1377785')"
"('Adult Germ Cell Tumor', 'C3900101')","('Stage IVC Oral Cavity Adenoid Cystic Carcinoma AJCC v6 and v7', 'C1336401')"
"('A Codes', 'C0919279')","('Benign tumor of eyelid', 'C0339107')"
"('Rapid', 'C0456962')","('Placental aromatase deficiency', 'C1960540')"
"('Symptoms', 'C1457887')","('Recurrent Nasal Cavity and Paranasal Sinus Carcinoma', 'C4721428')"
"('Source', 'C0449416')","('Werner Syndrome', 'C0043119')"
"('Tissue Specimen Code', 'C1547928')","('Cancer of Urinary Tract', 'C0751571')"
"('Decision', 'C0679006')","('Botryoid-Type Embryonal Rhabdomyosarcoma', 'C1306573')"
"('melanoma', 'C0025202')","('Human Papillomavirus-Related Carcinoma', 'C1334050')"
"('Pitch (deviation)', 'C1704634')","('Atypical Lobular Breast Hyperplasia', 'C1368920')"
"('FAT1 wt Allele', 'C1708004')","('Peripheral primitive neuroectodermal tumor of soft tissue', 'C1112437')"
"('Including (qualifier)', 'C0332257')","('Intermediate Soft Tissue Tumor of Uncertain Differentiation', 'C4054705')"
"('Empty (qualifier)', 'C1880497')","('Lipoma of small intestine', 'C1336001')"
"('Known', 'C0205309')","('FIGO Stage II Ovarian Cancer', 'C0278686')"
"('treatment options', 'C0683525')","('Stage III Gastric Neuroendocrine Tumor AJCC v8', 'C4525587')"
"('Cervical Intraepithelial Neoplasia', 'C0206708')","('Intraepithelial Melanocytic Hyperplasia', 'C1334256')"
"('Neoplasms', 'C0027651')","('Vaginal Adenoid Cystic Carcinoma', 'C1519912')"
"('Adult', 'C0001675')","('Type II Endometrial Adenocarcinoma', 'C1519714')"
"('trauma qualifier', 'C1510467')","('Thymoma malignant recurrent', 'C0278848')"
"('cell-cell adhesion', 'C3821327')","('Stage II Carcinoma of Penis', 'C0854966')"
"('Linear', 'C0205132')","('Chest Wall Fibromatosis', 'C1332930')"
"('Lung', 'C0024109')","('Stage IB Pancreatic Cancer AJCC v8', 'C4521874')"
"('Childhood Rhabdomyosarcoma', 'C0220611')","('Gastric Diffuse Large B-Cell Lymphoma', 'C1335483')"
"('Young', 'C0332239')","('Recurrent Ph-Like Acute Lymphoblastic Leukemia', 'C4525406')"
"('Reported', 'C4319718')","('Diffuse malignant mesothelioma', 'C0392400')"
"('Primary malignant neoplasm', 'C1306459')","('Refractory Ependymoma', 'C4687708')"
"('Malignant neoplasm of thyroid', 'C0007115')","('FIGO Stage II Ovarian Cancer', 'C0278686')"
"('other medicated shampoos in ATC', 'C3539125')","('Metaplastic carcinoma of breast', 'C1334708')"
"('Frequently', 'C0332183')","('Childhood Thyroid Gland Follicular Carcinoma', 'C4086176')"
"('Publications', 'C0034036')","('Cerebral Primitive Neuroectodermal Tumor', 'C0751675')"
"('United States Military Commissioned Officer O4', 'C4521762')","('Giant cell angiofibroma', 'C1367539')"
"('High', 'C0205250')","('Keratoderma', 'C0022579')"
"('Unspecified', 'C0205370')","('Recurrent Ph-Like Acute Lymphoblastic Leukemia', 'C4525406')"
"('Retinoic Acid Response Element', 'C1514917')","('Adult Anaplastic Oligodendroglioma', 'C0280790')"
"('What subject filter - Result', 'C1546471')","('Stage IV Childhood Non-Hodgkin Lymphoma', 'C2986680')"
"('Intention - mental process', 'C0162425')","('Tubal Hyperplasia', 'C4288093')"
"('Lifetime', 'C4071830')","('papillary carcinoma of penis', 'C1335322')"
"('Class', 'C0456387')","('Small Lymphocytic Lymphoma with Immunoglobulin Heavy Chain Variable-Region Gene Somatic Hypermutation', 'C1336011')"
"('Abnormal Cell Count', 'C3811057')","('Regional Urothelial Carcinoma of the Renal Pelvis and Ureter', 'C0280281')"
"('Dryness (characteristic)', 'C1512080')","('Grade 3a Malignant Neoplasm', 'C1333848')"
"('Anorexia', 'C0003123')","('Childhood Fibrillary Astrocytoma', 'C3899662')"
"('Entity Determiner - specific', 'C1552740')","('Intestinal Metaplasia of Bladder Urothelium', 'C1512907')"
"('35', 'C4319605')","('Diffuse malignant mesothelioma', 'C0392400')"
"('Diffuse malignant lymphoma - centroblastic-centrocytic', 'C0334637')","('Nasal cavity carcinoma', 'C1377785')"
"('Radiographic imaging procedure', 'C1962945')","('Splenic Manifestation of B-Cell Prolymphocytic Leukemia', 'C1336061')"
"('Eczema', 'C0013595')","('Ovarian Dermoid Cyst with Secondary Carcinoma', 'C1518705')"
