CUI1,CUI2
"('Tryptophanase', 'C0041260')","('Recurrent Nasal Cavity and Paranasal Sinus Carcinoma', 'C4721428')"
"('Overall', 'C1561607')","('Testicular cancer metastatic', 'C1096715')"
"('International Classification of Diseases for Oncology, Third Edition', 'C2828152')","('Stage IB Pancreatic Cancer AJCC v8', 'C4521874')"
"('Have Shortness of Breath question', 'C3274920')","('adenoid cystic carcinoma of lung', 'C1334439')"
"('site-specific telomere resolvase activity', 'C1622890')","('Unfavorable Non-Hodgkin Lymphoma', 'C2349020')"
"('Division (action)', 'C2919031')","('Childhood Fibrillary Astrocytoma', 'C3899662')"
"('Did not receive therapy or drug for', 'C0332155')","('Recurrent Testicular Lymphoma', 'C4527330')"
"('Greater than one', 'C4280965')","('Acute Undifferentiated Leukemia', 'C0280141')"
"('Infective cystitis', 'C0600041')","('Secondary malignant neoplasm of lymph node', 'C0686619')"
"('Occurrence Indicator', 'C4284875')","('Xeroderma pigmentosum, variant type', 'C1848410')"
"('Leakage', 'C4281748')","('Malignant melanoma of eyelid', 'C0339116')"
"('Retinoic Acid Response Element', 'C1514917')","('Tonsillar Carcinoma', 'C0558355')"
"('0%', 'C3842591')","('embryonal rhabdomyosarcoma of prostate', 'C1335508')"
"('Nose', 'C0028429')","('Colorectal cancer, hereditary nonpolyposis, type 1', 'C2936783')"
"('Childbirth', 'C1148523')","('Adult Alveolar Soft Part Sarcoma', 'C0279544')"
"('Cancer Remission', 'C0687702')","('Placental aromatase deficiency', 'C1960540')"
"('Time (foundation metadata concept)', 'C3541383')","('Cancer of Urinary Tract', 'C0751571')"
"('Type - attribute', 'C0332307')","('Splenic Manifestation of B-Cell Prolymphocytic Leukemia', 'C1336061')"
"('Prevention Study', 'C1706420')","('Spongiotic dermatitis', 'C0262984')"
"('Exposure to radiation', 'C0015333')","('Low Grade Squamous Intraepithelial Neoplasia', 'C1302773')"
"('Abnormal', 'C0205161')","('Recurrent Testicular Lymphoma', 'C4527330')"
"('Epithelial cell count (procedure)', 'C1273342')","('Larynx carcinoma recurrent', 'C0863183')"
"('Specimen Source Codes - tumor', 'C1578706')","('Intermediate Grade Salivary Gland Mucoepidermoid Carcinoma', 'C0279742')"
"('Trauma', 'C3714660')","('Blepharal carcinoma', 'C0920196')"
"('Tumor Mass', 'C3273930')","('Recurrent Nasal Cavity and Paranasal Sinus Carcinoma', 'C4721428')"
"('Adult Classical Hodgkin Lymphoma', 'C2347747')","('Diffuse malignant mesothelioma', 'C0392400')"
"('Known', 'C0205309')","('Non-Metastatic Gestational Trophoblastic Tumor', 'C0280478')"
"('Third', 'C0205437')","('Localized Askin Tumor', 'C1321778')"
"('Spreading (qualifier value)', 'C0332261')","('Epipodophyllotoxin-Related Myelodysplastic Syndrome', 'C1333418')"
"('Persons', 'C0027361')","('Angiosarcoma of liver', 'C0345907')"
"('Renal carcinoma', 'C1378703')","('Recurrent Testicular Lymphoma', 'C4527330')"
"('To', 'C1883351')","('Stage IV Penile Cancer AJCC v7', 'C2987499')"
"('Death (finding)', 'C1306577')","('Human Papillomavirus-Related Carcinoma', 'C1334050')"
"('Solid', 'C0205208')","('Metastatic Ductal Breast Carcinoma', 'C2698203')"
"('Scientific Control', 'C1882979')","('Stage 0 Penile Cancer AJCC v8', 'C4553780')"
"('Used by', 'C1273517')","('Splenic Manifestation of B-Cell Prolymphocytic Leukemia', 'C1336061')"
"('Percent of Bacteria', 'C2347473')","('Adenocarcinoma, intestinal type', 'C0334279')"
"('Squamous Epithelial Cells', 'C0221910')","('Keratoderma', 'C0022579')"
"('Rare', 'C0522498')","('Human Papillomavirus-Related Carcinoma', 'C1334050')"
"('Common Specifications in HL7 V3 Publishing', 'C3245511')","('Cartilaginous exostosis', 'C0029423')"
"('Specific qualifier value', 'C0205369')","('Lipoma of small intestine', 'C1336001')"
"('Hormones', 'C0019932')","('Undifferentiated Endocervical Sarcoma', 'C1519782')"
"('Primary malignant neoplasm', 'C1306459')","('Cancer of Urinary Tract', 'C0751571')"
"('leukemia', 'C0023418')","('Tonsillar Carcinoma', 'C0558355')"
"('Extravasation', 'C0015376')","('benign mature teratoma of pancreas', 'C2063869')"
"('Surgical aspects', 'C0038895')","('Mucinous adenocarcinoma gastric', 'C1334809')"
"('Therapeutic radiology procedure', 'C1522449')","('Primary Cutaneous Plasmablastic Lymphoma', 'C1709659')"
"('Major', 'C0205164')","('Acute Undifferentiated Leukemia', 'C0280141')"
"('Arsenic measurement', 'C0373548')","('Regional Urothelial Carcinoma of the Renal Pelvis and Ureter', 'C0280281')"
"('To', 'C1883351')","('Cerebral Primitive Neuroectodermal Tumor', 'C0751675')"
"('Affecting', 'C0392760')","('Splenic Manifestation of B-Cell Prolymphocytic Leukemia', 'C1336061')"
"('Females', 'C0086287')","('Testicular cancer metastatic', 'C1096715')"
"('Exposure to', 'C0332157')","('Mucinous adenocarcinoma gastric', 'C1334809')"
"('Cure (remedy)', 'C1880198')","('Acantholytic squamous cell carcinoma', 'C0334250')"
"('Swollen Lymph Node', 'C4282165')","('Pathologic Stage IA Cutaneous Melanoma AJCC v8', 'C4527178')"
"('Disorder of lymph node', 'C0272394')","('Malignant Neoplasm with Regional Lymph Node Involvement', 'C1332837')"
"('MYELODYSPLASTIC SYNDROME', 'C3463824')","('Female Breast Carcinoma', 'C0007104')"
"('High', 'C0205250')","('Mucinous adenocarcinoma gastric', 'C1334809')"
"('Common (qualifier value)', 'C0205214')","('Posterior Pharyngeal Wall Squamous Cell Carcinoma', 'C1335451')"
"('Main', 'C1542147')","('Liver Lymphangioma', 'C3273073')"
"('Ovarian Carcinoma', 'C0029925')","('Blepharal carcinoma', 'C0920196')"
"('Secondary Neoplasm', 'C2939419')","('Childhood Fibrillary Astrocytoma', 'C3899662')"
"('70%', 'C3842584')","('Recurrent Nasal Cavity and Paranasal Sinus Carcinoma', 'C4721428')"
"('Neoplasms', 'C0027651')","('Intraepithelial Melanocytic Hyperplasia', 'C1334256')"
"('Agenesis of corpus callosum', 'C0175754')","('Pathologic Stage IA Cutaneous Melanoma AJCC v8', 'C4527178')"
"('3+ Score', 'C2827736')","('Maxillary Sinus Adenocarcinoma', 'C1334642')"
"('Providing (action)', 'C1999230')","('Diffuse malignant mesothelioma', 'C0392400')"
"('Critical', 'C1511545')","('Epipodophyllotoxin-Related Myelodysplastic Syndrome', 'C1333418')"
"('Rare', 'C0522498')","('Nodular Lymphocyte Predominant Hodgkin Lymphoma', 'C1332210')"
"('Aspects of signs', 'C0220912')","('Stage IB Pancreatic Cancer AJCC v8', 'C4521874')"
"('User Group', 'C1705429')","('Clonal Hematopoiesis of Indeterminate Potential', 'C4761612')"
"('How Much Distress Weight Loss', 'C4084777')","('Localized Askin Tumor', 'C1321778')"
"('Cervix Uteri', 'C0007874')","('Familial Adenomatous Polyposis Associated Medulloblastoma', 'C1333598')"
"('Congenital Abnormality', 'C0000768')","('Localized Ewing Sarcoma', 'C0863029')"
"('Aggressive behavior', 'C0001807')","('Malignant neoplasm of choroid', 'C0153630')"
"('Smear - instruction imperative', 'C1947932')","('Angiosarcoma of liver', 'C0345907')"
"('Excision', 'C0728940')","('Splenic Manifestation of B-Cell Prolymphocytic Leukemia', 'C1336061')"
"('Lymphocyte', 'C0024264')","('Benign tumor of eyelid', 'C0339107')"
"('Basis - conceptual entity', 'C1527178')","('Hemangioma, Cavernous, Central Nervous System', 'C0752160')"
"('Requirement', 'C1514873')","('Acute Undifferentiated Leukemia', 'C0280141')"
"('Cure (remedy)', 'C1880198')","('Regional Urothelial Carcinoma of the Renal Pelvis and Ureter', 'C0280281')"
"('Plumbum metallicum, homeopathic preparation', 'C1442948')","('Childhood Central Nervous System Immature Teratoma', 'C1332954')"
"('Main', 'C1542147')","('Liver Lymphangioma', 'C3273073')"
"('Qualitative form', 'C0348078')","('Regional Urothelial Carcinoma of the Renal Pelvis and Ureter', 'C0280281')"
"('Science of Etiology', 'C1524003')","('Spongiotic dermatitis', 'C0262984')"
"('Urine looks dark', 'C0426396')","('Recurrent Testicular Lymphoma', 'C4527330')"
"('newly', 'C0750546')","('Testicular cancer metastatic', 'C1096715')"
"('Type - attribute', 'C0332307')","('Undifferentiated Endocervical Sarcoma', 'C1519782')"
"('Significant', 'C0750502')","('Stage III Gastric Neuroendocrine Tumor AJCC v8', 'C4525587')"
"('Few minutes', 'C4036224')","('Clonal Hematopoiesis of Indeterminate Potential', 'C4761612')"
"('Body tissue', 'C0040300')","('Spongiotic dermatitis', 'C0262984')"
"('Data operation - complete', 'C3853530')","('Sarcomatoid Renal Cell Carcinoma', 'C1266043')"
"('Persons', 'C0027361')","('Metastatic Neoplasm to the Gallbladder', 'C0686112')"
"('Cornea', 'C0010031')","('Digestive System Hodgkin Lymphoma', 'C1333797')"
"('Administration procedure', 'C1533734')","('Stage 0 Penile Cancer AJCC v8', 'C4553780')"
"('Within', 'C0332285')","('Diffuse malignant mesothelioma', 'C0392400')"
"('World', 'C2700280')","('Childhood Central Nervous System Immature Teratoma', 'C1332954')"
"('Type - attribute', 'C0332307')","('Mucinous adenocarcinoma gastric', 'C1334809')"
"('Diagnosis Study', 'C1704656')","('Undifferentiated Endocervical Sarcoma', 'C1519782')"
"('Adult Non-Hodgkin Lymphoma', 'C0220605')","('Medulloblastoma, WNT-Activated', 'C4331965')"
"('Known', 'C0205309')","('Digestive System Hodgkin Lymphoma', 'C1333797')"
"('Frequently', 'C0332183')","('Uterine Cancer', 'C0153567')"
"('Fever symptoms (finding)', 'C0424755')","('Small cell neuroendocrine carcinoma of bladder', 'C1332564')"
"('Statistical Prevalence', 'C0033105')","('Diffuse malignant mesothelioma', 'C0392400')"
"('Neoplasms', 'C0027651')","('Lipoma of small intestine', 'C1336001')"
"('Subependymal Giant Cell Astrocytoma', 'C0205768')","('Lipoma of small intestine', 'C1336001')"
"('NCI CTEP SDC Hodgkin Lymphoma Sub-Category Terminology', 'C3541281')","('Pathologic Stage IA Cutaneous Melanoma AJCC v8', 'C4527178')"
"('50%', 'C3842586')","('Methotrexate-Associated Hodgkin Lymphoma', 'C1334748')"
"('Neoplastic disease', 'C1882062')","('Recurrent Ph-Like Acute Lymphoblastic Leukemia', 'C4525406')"
"('63', 'C4319614')","('Low Grade Squamous Intraepithelial Neoplasia', 'C1302773')"
"('Cyst', 'C0010709')","('Undifferentiated Neuroblastoma', 'C1519787')"
"('Cells', 'C0007634')","('Digestive System Hodgkin Lymphoma', 'C1333797')"
"('Complication Aspects', 'C1171258')","('Stage IB Pancreatic Cancer AJCC v8', 'C4521874')"
"('Lesion', 'C0221198')","('Methotrexate-Associated Hodgkin Lymphoma', 'C1334748')"
"('Cell Device', 'C1704653')","('Small Lymphocytic Lymphoma with Immunoglobulin Heavy Chain Variable-Region Gene Somatic Hypermutation', 'C1336011')"
"('Disease', 'C0012634')","('Mucinous adenocarcinoma gastric', 'C1334809')"
"('Malignant Neoplasms', 'C0006826')","('Stage IV Penile Cancer AJCC v7', 'C2987499')"
"('Rate', 'C1521828')","('Adult Alveolar Soft Part Sarcoma', 'C0279544')"
"('Urinary Bladder', 'C0005682')","('Posterior Pharyngeal Wall Squamous Cell Carcinoma', 'C1335451')"
"('Grade three rank', 'C0450094')","('Adenocarcinoma of the prostate metastatic', 'C0862636')"
"('Contact Dermatitis', 'C0011616')","('Small Lymphocytic Lymphoma with Immunoglobulin Heavy Chain Variable-Region Gene Somatic Hypermutation', 'C1336011')"
"('Usual Severity Weight Loss', 'C4084775')","('Airway Hemangioma', 'C1336518')"
"('Decrease', 'C0547047')","('Metastatic Neoplasm to the Gallbladder', 'C0686112')"
"('Qualitative form', 'C0348078')","('Hemangioma, Cavernous, Central Nervous System', 'C0752160')"
"('Benign Neoplasm', 'C0086692')","('Deep Leiomyoma', 'C1333266')"
"('Form:Finding:Point in time:{Setting}:Document:{Role}', 'C4255237')","('Thymic Clear Cell Carcinoma', 'C1333069')"
"('Stage', 'C1306673')","('Methotrexate-Associated Hodgkin Lymphoma', 'C1334748')"
"('Plumbum metallicum, homeopathic preparation', 'C1442948')","('Malignant Neoplasm with Regional Lymph Node Involvement', 'C1332837')"
"('Expanding', 'C0205229')","('Fourth Ventricle and Brain Stem Ependymal Tumor', 'C4330007')"
"('Drain number:ID:Pt:^Patient:Nom', 'C4265177')","('Mucinous adenocarcinoma gastric', 'C1334809')"
"('Tryptophanase', 'C0041260')","('Lipoma of small intestine', 'C1336001')"
"('Second edition', 'C0441795')","('Undifferentiated Endocervical Sarcoma', 'C1519782')"
"('Pregnancy', 'C0032961')","('Cerebral hemangioma', 'C0877388')"
"('Genitourinary system', 'C0042066')","('Grade 3a Malignant Neoplasm', 'C1333848')"
"('Include (action)', 'C2700399')","('Acute Undifferentiated Leukemia', 'C0280141')"
"('low exposure', 'C4048187')","('Spongiotic dermatitis', 'C0262984')"
"('Glioblastoma', 'C0017636')","('Acantholytic squamous cell carcinoma', 'C0334250')"
"('Togo', 'C0040363')","('Stage IB Pancreatic Cancer AJCC v8', 'C4521874')"
"('Cancer Genus', 'C0998265')","('Recurrent Testicular Lymphoma', 'C4527330')"
"('Organ', 'C0178784')","('benign mature teratoma of pancreas', 'C2063869')"
"('Rating (action)', 'C0871208')","('Atypical Mesothelial Hyperplasia', 'C1711322')"
"('Death Adverse Event Not Associated with More Specific CTCAE Term NOS', 'C4082313')","('Stage IB Pancreatic Cancer AJCC v8', 'C4521874')"
"('Tests (qualifier value)', 'C0392366')","('Familial Adenomatous Polyposis Associated Medulloblastoma', 'C1333598')"
"('Skin, Human', 'C4520765')","('Acute Myeloid Leukemia with t(6;11)(q27;q23); KMT2A-MLLT4', 'C4329275')"
"('Mutation Abnormality', 'C1705285')","('Ichthyoses', 'C0020757')"
"('burrow wound', 'C0332816')","('Malignant Testicular Sertoli Cell Tumor', 'C1334626')"
"('Treating', 'C1522326')","('Stage IVA Lip and Oral Cavity Cancer AJCC v8', 'C4331337')"
"('Common (qualifier value)', 'C0205214')","('Intraepithelial Melanocytic Hyperplasia', 'C1334256')"
"('Tryptophanase', 'C0041260')","('Digestive System Hodgkin Lymphoma', 'C1333797')"
"('Chronic Lymphocytic Leukemia', 'C0023434')","('Pathologic Stage IA Cutaneous Melanoma AJCC v8', 'C4527178')"
"('20%', 'C3842589')","('Recurrent Ph-Like Acute Lymphoblastic Leukemia', 'C4525406')"
"('Classification', 'C0008902')","('Stage II Gastric and Omental Gastrointestinal Stromal Tumor AJCC v8', 'C4526968')"
"('Experimental Result', 'C2825142')","('Liver Lymphangioma', 'C3273073')"
"('Primary malignant neoplasm', 'C1306459')","('Choroid Necrotic Melanoma', 'C1333026')"
"('Pharmacotherapy', 'C0013216')","('Stage IVA Lip and Oral Cavity Cancer AJCC v8', 'C4331337')"
"('Science of Statistics', 'C0038215')","('Non-Metastatic Gestational Trophoblastic Tumor', 'C0280478')"
"('Left', 'C0205091')","('Ovarian germ cell choriocarcinoma stage IV', 'C0854944')"
"('Indication of (contextual qualifier)', 'C0392360')","('Stage IB Pancreatic Cancer AJCC v8', 'C4521874')"
"('Antibiotics, Antitubercular', 'C0003237')","('Choroid Necrotic Melanoma', 'C1333026')"
"('Icterus', 'C0022346')","('Mucinous adenocarcinoma gastric', 'C1334809')"
"('Iodides', 'C0021966')","('Botryoid-Type Embryonal Rhabdomyosarcoma', 'C1306573')"
"('Congenital qualifier', 'C1744681')","('Malignant melanoma of eyelid', 'C0339116')"
"('Metastatic Neoplasm', 'C2939420')","('sarcoma of spinal cord', 'C1336049')"
"('Foot', 'C0016504')","('Adult Alveolar Soft Part Sarcoma', 'C0279544')"
"('Research Activities', 'C0242481')","('Lung squamous cell carcinoma stage I', 'C0854991')"
"('Orchiectomy', 'C0029189')","('Intraepithelial Melanocytic Hyperplasia', 'C1334256')"
"('United States', 'C0041703')","('Adrenal Rest Tumor', 'C0001630')"
"('Pathogenic organism', 'C0450254')","('Airway Hemangioma', 'C1336518')"
"('*Type - Kind of quantity', 'C1547052')","('Recurrent Uveal Melanoma', 'C0278870')"
"('ethnic european', 'C0239307')","('Thymic Clear Cell Carcinoma', 'C1333069')"
"('Common (qualifier value)', 'C0205214')","('Stage IB Pancreatic Cancer AJCC v8', 'C4521874')"
"('Child', 'C0008059')","('Colorectal High Grade B-Cell Lymphoma, Not Otherwise Specified', 'C3272825')"
"('Case unit dose', 'C1533148')","('Diffuse malignant mesothelioma', 'C0392400')"
"('Flank (surface region)', 'C0230171')","('Recurrent Nasal Cavity and Paranasal Sinus Carcinoma', 'C4721428')"
"('Abnormally high', 'C1299351')","('Breast Ductal Adenoma', 'C1511307')"
"('Present', 'C0150312')","('embryonal rhabdomyosarcoma of prostate', 'C1335508')"
"('Pancreas', 'C0030274')","('Intraepithelial Melanocytic Hyperplasia', 'C1334256')"
"('classical example', 'C0439858')","('Stage II Gastric and Omental Gastrointestinal Stromal Tumor AJCC v8', 'C4526968')"
"('Adult human body', 'C4082212')","('Extracranial Neuroblastoma', 'C1333499')"
"('Expiration, function', 'C0231800')","('Nodular Lymphocyte Predominant Hodgkin Lymphoma', 'C1332210')"
"('Biogenic Amines', 'C0005496')","('Liver Cavernous Hemangioma', 'C0238246')"
"('Location', 'C0450429')","('Acute Undifferentiated Leukemia', 'C0280141')"
"('Diagnosis Study', 'C1704656')","('Benign Apocrine Neoplasm', 'C1332473')"
"('Case (situation)', 'C0868928')","('Childhood Thyroid Gland Follicular Carcinoma', 'C4086176')"
"('Eye foreign bodies', 'C0015401')","('Atypical Lobular Breast Hyperplasia', 'C1368920')"
"('Malignant Neoplasms', 'C0006826')","('Thyroid Gland Carcinoma Showing Thymus-Like Differentiation', 'C1704613')"
"('Togo', 'C0040363')","('Giant cell angiofibroma', 'C1367539')"
"('treatment - ActInformationManagementReason', 'C3887704')","('Thymic Clear Cell Carcinoma', 'C1333069')"
"('World Health Organization', 'C0043237')","('Stage IVA Lip and Oral Cavity Cancer AJCC v8', 'C4331337')"
"('Mucins', 'C0026682')","('Maxillary Sinus Adenocarcinoma', 'C1334642')"
"('Referring', 'C0205543')","('Locally Advanced Soft Tissue Sarcoma', 'C4727772')"
"('Tumor Mass', 'C3273930')","('Chronic Myelomonocytic Leukemia-2', 'C1333044')"
"('Childhood', 'C0231335')","('Tonsillar Carcinoma', 'C0558355')"
"('Pharmacotherapy', 'C0013216')","('Pancreatic Intraepithelial Neoplasia-3', 'C2987145')"
"('Racial group', 'C0034510')","('Stage II Gastric and Omental Gastrointestinal Stromal Tumor AJCC v8', 'C4526968')"
"('Communicable Diseases', 'C0009450')","('Familial Adenomatous Polyposis Associated Medulloblastoma', 'C1333598')"
"('health and disease', 'C0679215')","('Leptomeningeal sarcoma', 'C1384416')"
"('Group A (qualifier value)', 'C0441835')","('Acute lymphadenitis', 'C0157705')"
"('Negation', 'C1518422')","('Endometrial Small Cell Carcinoma', 'C1516858')"
"('Circulating Neoplastic Cells', 'C0027625')","('Colorectal cancer, hereditary nonpolyposis, type 1', 'C2936783')"
"('80%', 'C3842583')","('Leptomeningeal sarcoma', 'C1384416')"
"('Specific qualifier value', 'C0205369')","('Pathologic Stage IA Cutaneous Melanoma AJCC v8', 'C4527178')"
"('veterans alcoholism screening test (VAST)', 'C0814230')","('Digestive System Hodgkin Lymphoma', 'C1333797')"
"('Logical Condition', 'C1705253')","('Angiosarcoma of liver', 'C0345907')"
"('Death NOS, CTCAE', 'C4552775')","('Placental aromatase deficiency', 'C1960540')"
"('Overall Publication Type', 'C0282416')","('Recurrent Testicular Lymphoma', 'C4527330')"
"('Hiatal Hernia', 'C3489393')","('Mucinous adenocarcinoma gastric', 'C1334809')"
"('Sample Range', 'C2348147')","('mucinous adenocarcinoma of gallbladder', 'C1333750')"
