CUI1,CUI2
"('Physical Activity Measurement', 'C4049938')","('Glioblastoma with Primitive Neuronal Component', 'C4289034')"
"('Epithelial Cells', 'C0014597')","('Combined Lung Large Cell Neuroendocrine Carcinoma', 'C1333122')"
"('Surgery specialty', 'C0038894')","('Urethral Verrucous Carcinoma', 'C1519827')"
"('Representation (action)', 'C1882932')","('Pancreatic Gastrin-Producing Neuroendocrine Tumor', 'C1368066')"
"('Human body', 'C0242821')","('Advanced Small Intestinal Small Cell Neuroendocrine Carcinoma', 'C4744989')"
"('Examined', 'C0332128')","('Perivascular epithelioid tumor, malignant', 'C3839062')"
"('Lymphoma', 'C0024299')","('Adult Grade III Lymphomatoid Granulomatosis', 'C1541468')"
"('Case unit dose', 'C1533148')","('Refractory Uterine Corpus Carcinosarcoma', 'C4764209')"
"('Slow Growing', 'C4086857')","('Gastric Carcinoid Tumor', 'C0349529')"
"('Means', 'C1704970')","('High Grade Ductal Breast Carcinoma In Situ', 'C1334002')"
"('Cell Count', 'C0007584')","('Childhood Anaplastic Oligoastrocytoma', 'C3899676')"
"('Exposure to', 'C0332157')","('Bladder squamous cell carcinoma stage 0', 'C0855187')"
"('Science of Etiology', 'C1524003')","('Childhood Brain Stem Gliosarcoma', 'C3887517')"
"('Functional Relationship', 'C2700217')","('Pancreatic Somatostatinoma', 'C1368041')"
"('Neoplasm Metastasis', 'C0027627')","('Gastric Carcinoid Tumor', 'C0349529')"
"('Body structure', 'C1268086')","('Intermediate Atypical Prostate Carcinoma', 'C4527149')"
"('Brain', 'C0006104')","('Anaplastic Brain Stem Astrocytoma', 'C1332279')"
"('Carcinoma of lung', 'C0684249')","('Metastatic Lung Small Cell Carcinoma', 'C4744563')"
"('Point', 'C3714763')","('Common wart', 'C0043037')"
"('Neonatal Abstinence Syndrome', 'C0027609')","('insulinoma', 'C0021670')"
"('Social group', 'C0687744')","('High Grade Ductal Breast Carcinoma In Situ', 'C1334002')"
"('Grade IV Childhood Astrocytic Neoplasm', 'C4551547')","('Neural Glioblastoma', 'C3828832')"
"('Pathologic Processes', 'C0030660')","('Carcinosarcoma of ovary', 'C0392998')"
"('Mammary Neoplasms', 'C1458155')","('Malignant phyllodes tumor of breast', 'C0346154')"
"('Personal appearance', 'C0233426')","('Metastatic Digestive System Neuroendocrine Carcinoma', 'C4744461')"
"('Surgical repair', 'C0374711')","('Urethral Verrucous Carcinoma', 'C1519827')"
"('Cell Differentiation process', 'C0007589')","('Chondroblastic osteosarcoma', 'C0279603')"
"('Infiltration', 'C0332448')","('Recurrent Childhood Anaplastic Oligoastrocytoma', 'C3897760')"
"('International Classification of Disease for Oncology', 'C1512892')","('Dedifferentiated Solitary Fibrous Tumor', 'C2699572')"
"('Frequently', 'C0332183')","('Neural Glioblastoma', 'C3828832')"
"('lymph nodes', 'C0024204')","('Refractory Uterine Corpus Carcinosarcoma', 'C4764209')"
"('Enneking High Surgical Grade', 'C4554016')","('Recurrent Childhood Anaplastic Oligoastrocytoma', 'C3897760')"
"('Image Feature', 'C2346469')","('Follicular Variant Thyroid Gland Papillary Carcinoma, Encapsulated Subtype with Invasion', 'C4745260')"
"('Enneking High Surgical Grade', 'C4554016')","('Childhood Giant Cell Glioblastoma', 'C3899659')"
"('various other nasal preparations in ATC', 'C3540761')","('Recurrent Childhood Anaplastic Oligoastrocytoma', 'C3897760')"
"('Surgical aspects', 'C0038895')","('Borderline Ovarian Serous Adenofibroma', 'C1511266')"
"('Primary malignant neoplasm', 'C1306459')","('Refractory Lung Small Cell Carcinoma', 'C4743561')"
"('Astrocytes', 'C0004112')","('Recurrent Childhood Anaplastic Oligoastrocytoma', 'C3897760')"
"('Known', 'C0205309')","('Childhood Brain Glioblastoma', 'C4554065')"
"('various other nasal preparations in ATC', 'C3540761')","('Childhood Giant Cell Glioblastoma', 'C3899659')"
"('Hormonal Contraception', 'C2985296')","('Refractory Uterine Corpus Carcinosarcoma', 'C4764209')"
"('LEUKOENCEPHALOPATHY, BRAIN CALCIFICATIONS, AND CYSTS', 'C3281200')","('large cell neuroendocrine carcinoma of lung', 'C1334363')"
"('Group A (qualifier value)', 'C0441835')","('large cell neuroendocrine carcinoma of lung', 'C1334363')"
"('CDISC SEND Tumor Findings Results Terminology', 'C2981607')","('Infratentorial Glioblastoma', 'C1334184')"
"('Negation', 'C1518422')","('Anaplastic Hemispheric Astrocytoma', 'C1332282')"
"('Ability', 'C0085732')","('Refractory Uterine Corpus Carcinosarcoma', 'C4764209')"
"('Specimen Source Codes - tumor', 'C1578706')","('Metastatic Extraskeletal Myxoid Chondrosarcoma', 'C1708996')"
"('Occurrence Indicator', 'C4284875')","('Advanced Gastric Large Cell Neuroendocrine Carcinoma', 'C4744985')"
"('Classes - encounter', 'C4019422')","('Recurrent Childhood Anaplastic Astrocytoma', 'C3897762')"
"('include - SetOperator', 'C1552866')","('Common wart', 'C0043037')"
"('Therapeutic procedure', 'C0087111')","('Leukemia, Myeloid, Chronic-Phase', 'C0023474')"
"('Tumor Mass', 'C3273930')","('Sebaceous adenoma', 'C1368816')"
"('cell transformation', 'C0040682')","('Carcinosarcoma of ovary', 'C0392998')"
"('Headache', 'C0018681')","('MGMT-Unmethylated Glioblastoma', 'C4330601')"
"('Known', 'C0205309')","('Multifocal Glioblastomas', 'C2985170')"
"('Rare Diseases', 'C0678236')","('Platinum-Resistant Lung Small Cell Carcinoma', 'C4764254')"
"('Togo', 'C0040363')","('Recurrent Glioblastoma', 'C3897752')"
"('Telephone Extension Number', 'C1880641')","('Macrofollicular Variant Thyroid Gland Papillary Carcinoma', 'C1708851')"
"('Extent of disease', 'C0449279')","('Refractory Uterine Corpus Carcinosarcoma', 'C4764209')"
"('Block Specimens', 'C1533157')","('Somatostatinoma', 'C0037661')"
"('Including (qualifier)', 'C0332257')","('Common wart', 'C0043037')"
"('Changed status', 'C0443172')","('Recurrent Childhood Giant Cell Glioblastoma', 'C3897753')"
"('Chemotherapy Regimen', 'C0392920')","('Platinum-Sensitive Lung Small Cell Carcinoma', 'C4764256')"
"('Malignant epithelioma', 'C0553707')","('gliosarcoma', 'C0206726')"
"('Term Birth', 'C0233324')","('Anal Verrucous Carcinoma', 'C1332278')"
"('dendritic shaft', 'C1523842')","('Digital papillary eccrine carcinoma of skin', 'C1367789')"
"('Malignant tumor of cervix', 'C0007847')","('Human Papillomavirus-Related Verrucous Carcinoma', 'C1334058')"
"('Therapeutic procedure', 'C0087111')","('Recurrent Pancreatic Neuroendocrine Carcinoma', 'C3897732')"
"('Immature Cell Count (laboratory procedure)', 'C3272950')","('Leukemia, Myeloid, Chronic, Atypical, BCR-ABL Negative', 'C1292772')"
"('Brain', 'C0006104')","('Anaplastic Hemispheric Astrocytoma', 'C1332282')"
"('Malignant Vaginal Neoplasm', 'C0042237')","('verrucous carcinoma of bladder', 'C1511208')"
"('Deoxyribonucleic Acid Measurement', 'C4521340')","('Childhood Lung Small Cell Carcinoma', 'C3899641')"
"('Tumor cells, uncertain whether benign or malignant', 'C0431085')","('Duodenal Somatostatin-Producing Neuroendocrine Tumor', 'C1333320')"
"('Plant nodule', 'C2700389')","('Sebaceous adenoma', 'C1368816')"
"('Neck Pain Score 6', 'C4521229')","('Borderline Ovarian Mucinous Adenofibroma', 'C1881912')"
"('Abnormal Cell Count', 'C3811057')","('Childhood Brain Glioblastoma', 'C4554065')"
"('SPINK5 gene', 'C1423506')","('Advanced Gastric Neuroendocrine Carcinoma', 'C4744984')"
"('Phase', 'C0205390')","('Platinum-Resistant Lung Small Cell Carcinoma', 'C4764254')"
"('combination of objects', 'C1947911')","('Refractory cytopenia with multilineage dysplasia', 'C0796466')"
"('Histocompatibility Testing', 'C0019633')","('Metastatic Extraskeletal Myxoid Chondrosarcoma', 'C1708996')"
"('Sebaceous adenoma', 'C1368816')","('Sebaceous adenoma', 'C1368816')"
"('Aspects of disease screening', 'C0220909')","('Refractory Uterine Corpus Carcinosarcoma', 'C4764209')"
"('Call (Instruction)', 'C1947967')","('Metastatic Digestive System Neuroendocrine Tumor G1', 'C3891404')"
"('Spread by direct extension', 'C3669041')","('Recurrent Childhood Anaplastic Oligoastrocytoma', 'C3897760')"
"('Relative Survival', 'C1711356')","('Metastatic Prostate Small Cell Carcinoma', 'C4763838')"
"('Peritoneum', 'C0031153')","('Papillary serous cystadenocarcinoma', 'C0206701')"
"('History of exposure to radiation', 'C0455620')","('Recurrent Merkel Cell Carcinoma', 'C0935808')"
"('MOSTLY', 'C0750554')","('Childhood Giant Cell Glioblastoma', 'C3899659')"
"('Eosinophil count procedure', 'C0200638')","('Leukemia, Myeloid, Chronic-Phase', 'C0023474')"
"('Neoplasms, Neuroepithelial', 'C0206715')","('Recurrent Anaplastic Oligoastrocytoma', 'C3897760')"
"('Middle', 'C0444598')","('Human Papillomavirus-Related Verrucous Carcinoma', 'C1334058')"
"('Disease', 'C0012634')","('Anaplastic Brain Stem Astrocytoma', 'C1332279')"
"('Add - instruction imperative', 'C1883712')","('Uterine Carcinosarcoma, Heterologous Type', 'C3827678')"
"('Seventh', 'C0205441')","('Refractory Uterine Corpus Carcinosarcoma', 'C4764209')"
"('Glioma', 'C0017638')","('Childhood Anaplastic Oligoastrocytoma', 'C3899676')"
"('Chronic inflammation', 'C0021376')","('Warty Carcinoma of the Penis', 'C1337009')"
"('Accounting (activity)', 'C0000938')","('Malignant Vulvar Phyllodes Tumor', 'C4288773')"
"('Clonality', 'C1704387')","('Leukemia, Myeloid, Chronic-Phase', 'C0023474')"
"('Formation', 'C1522492')","('verrucous carcinoma of bladder', 'C1511208')"
"('Fever, CTCAE', 'C4552740')","('Adult Grade III Lymphomatoid Granulomatosis', 'C1541468')"
"('Qualitative form', 'C0348078')","('verrucous carcinoma of bladder', 'C1511208')"
"('2+ Score', 'C2827735')","('Pancreatic Gastrin-Producing Neuroendocrine Tumor', 'C1368066')"
"('diagnosis aspect', 'C1704338')","('Borderline Ovarian Mucinous Adenofibroma', 'C1881912')"
"('Disease', 'C0012634')","('Secondary Supratentorial Anaplastic Astrocytoma', 'C1332288')"
"('Suspected diagnosis', 'C0332147')","('Uterine Corpus Carcinosarcoma', 'C1704376')"
"('Reduced', 'C0392756')","('Human Papillomavirus-Related Verrucous Carcinoma', 'C1334058')"
"('Class (taxonomic)', 'C1705943')","('Lung Small Cell Carcinoma by AJCC v7 Stage', 'C4526735')"
"('glucagon (rDNA)', 'C0876232')","('Glucagonoma', 'C0017689')"
"('Gram per Deciliter', 'C0439267')","('Recurrent Childhood Anaplastic Astrocytoma', 'C3897762')"
"('Arising', 'C4019053')","('Bladder squamous cell carcinoma stage 0', 'C0855187')"
"('3+ Score, WHO', 'C2981702')","('Refractory Lung Small Cell Carcinoma', 'C4743561')"
"('Place', 'C0442504')","('High Grade Ductal Breast Carcinoma In Situ', 'C1334002')"
"('Human body structure', 'C0460148')","('Ampulla of Vater Somatostatin-Producing Neuroendocrine Tumor', 'C3272484')"
"('Known', 'C0205309')","('Classical Glioblastoma', 'C3827253')"
"('Appearance', 'C0700364')","('Thyroid Gland Black Follicular Adenoma', 'C4744476')"
"('Malignant neoplasm of lung', 'C0242379')","('combined small cell carcinoma of lung', 'C1333125')"
"('Concept model domain', 'C3541951')","('Borderline Ovarian Endometrioid Cystadenofibroma', 'C1332595')"
"('Have Weight Loss', 'C4084774')","('Stage IIIB Lung Small Cell Carcinoma with Pleural Effusion AJCC v7', 'C1336231')"
"('CNS tract', 'C0682722')","('Glioblastoma with Primitive Neuronal Component', 'C4289034')"
"('NCI CTEP SDC Endocrine Neoplasm Category Terminology', 'C3539651')","('Malignant Pancreatic Vipoma', 'C1881586')"
"('Evaluation', 'C0220825')","('Thyroid Gland Black Follicular Adenoma', 'C4744476')"
"('Phase', 'C0205390')","('Refractory Lung Small Cell Carcinoma', 'C4743561')"
"('Referring', 'C0205543')","('Malignant Vulvar Phyllodes Tumor', 'C4288773')"
"('Surgical aspects', 'C0038895')","('insulinoma', 'C0021670')"
"('Rapid', 'C0456962')","('Neural Glioblastoma', 'C3828832')"
"('SLC6A2 protein, human', 'C1456447')","('Advanced Small Intestinal Large Cell Neuroendocrine Carcinoma', 'C4744990')"
"('Tumor Mass', 'C3273930')","('Intraductal Cribriform Breast Adenocarcinoma', 'C1334248')"
"('Nervous system structure', 'C0027763')","('Pancreatic Gastrin-Producing Neuroendocrine Tumor', 'C1368066')"
"('Blastoma', 'C0936282')","('Malignant Vulvar Phyllodes Tumor', 'C4288773')"
"('N not otherwise specified Antibody', 'C0369718')","('Recurrent Childhood Anaplastic Astrocytoma', 'C3897762')"
"('Treating', 'C1522326')","('High Grade Ductal Breast Carcinoma In Situ', 'C1334002')"
"('Hematopoiesis', 'C0018951')","('Refractory cytopenia with multilineage dysplasia', 'C0796466')"
"('Coding', 'C0009219')","('Cystadenofibroma', 'C0334317')"
"('transport (device)', 'C1317949')","('Refractory anemia with ringed sideroblasts', 'C1264195')"
"('Qualitative form', 'C0348078')","('Anaplastic Brain Stem Astrocytoma', 'C1332279')"
"('Nausea, CTCAE 3.0', 'C1963179')","('Brain Stem Glioblastoma', 'C1332610')"
"('Imaging Techniques', 'C0079595')","('Uterine Corpus Carcinosarcoma', 'C1704376')"
"('Body site', 'C1545955')","('Platinum-Resistant Lung Small Cell Carcinoma', 'C4764254')"
"('Formation', 'C1522492')","('Childhood Gliosarcoma', 'C3899658')"
"('seconds', 'C0457385')","('Carcinosarcoma of ovary', 'C0392998')"
"('Disease Response', 'C1704632')","('insulinoma', 'C0021670')"
"('Prophylactic behavior', 'C0445202')","('Refractory Uterine Corpus Carcinosarcoma', 'C4764209')"
"('Metastatic Disease Clinical Trial Setting', 'C4085632')","('Locally Advanced Epithelioid Hemangioendothelioma', 'C4687513')"
"('Smear - instruction imperative', 'C1947932')","('Anaplastic Brain Stem Astrocytoma', 'C1332279')"
"('Neurons', 'C0027882')","('Anaplastic Oligoastrocytoma', 'C0431108')"
"('Central Nervous System', 'C3714787')","('Childhood Anaplastic Oligoastrocytoma', 'C3899676')"
"('Immune system', 'C0020962')","('Recurrent Merkel Cell Carcinoma', 'C0935808')"
"('Age', 'C0001779')","('Platinum-Resistant Lung Small Cell Carcinoma', 'C4764254')"
"('Relationships', 'C0439849')","('Macrofollicular Variant Thyroid Gland Papillary Carcinoma', 'C1708851')"
"('Squamous cell carcinoma of vagina', 'C0238518')","('Vaginal Warty Carcinoma', 'C1519937')"
"('Spread by direct extension', 'C3669041')","('Anaplastic Hemispheric Astrocytoma', 'C1332282')"
"('Vomiting', 'C0042963')","('Borderline Ovarian Mucinous Adenofibroma', 'C1881912')"
"('Pelvic Pain', 'C0030794')","('Uterine Corpus Carcinosarcoma', 'C1704376')"
"('Group A (qualifier value)', 'C0441835')","('Metastatic Digestive System Neuroendocrine Tumor G1', 'C3891404')"
"('Nausea:Presence or Threshold:Point in time:^Patient:Ordinal', 'C4255480')","('Classical Glioblastoma', 'C3827253')"
"('Malignant Neoplasms', 'C0006826')","('Perivascular epithelioid tumor, malignant', 'C3839062')"
"('Pure Spanish horse breed (organism)', 'C3669034')","('Combined Lung Small Cell Carcinoma and Lung Adenocarcinoma', 'C1332165')"
"('Therapeutic radiology procedure', 'C1522449')","('Uterine Corpus Carcinosarcoma', 'C1704376')"
"('Science of Etiology', 'C1524003')","('Urethral Verrucous Carcinoma', 'C1519827')"
"('monoclonal', 'C0746619')","('Uterine Carcinosarcoma, Heterologous Type', 'C3827678')"
"('SPINK5 gene', 'C1423506')","('Ampulla of Vater Somatostatin-Producing Neuroendocrine Tumor', 'C3272484')"
"('First (number)', 'C0205435')","('Recurrent Childhood Pilocytic Astrocytoma', 'C3897746')"
"('TSC1-TSC2 complex location', 'C2247022')","('Perivascular epithelioid tumor, malignant', 'C3839062')"
"('Liver carcinoma', 'C2239176')","('large cell neuroendocrine carcinoma of lung', 'C1334363')"
"('*Type - Kind of quantity', 'C1547052')","('Combined Lung Small Cell Carcinoma and Lung Adenocarcinoma', 'C1332165')"
"('Survival Rate', 'C0038954')","('Small cell lung cancer extensive stage', 'C0278726')"
"('Sarcoma - category (morphologic abnormality)', 'C1299262')","('Metastatic Extraskeletal Myxoid Chondrosarcoma', 'C1708996')"
"('pharmacotherapeutic', 'C0013217')","('Platinum-Sensitive Lung Small Cell Carcinoma', 'C4764256')"
"('K-ras Oncogene', 'C0022457')","('Uterine Carcinosarcoma, Heterologous Type', 'C3827678')"
"('Including (qualifier)', 'C0332257')","('Brain Stem Glioblastoma', 'C1332610')"
"('various allergen extracts', 'C3540765')","('Thyroid Gland Black Follicular Adenoma', 'C4744476')"
"('Treating', 'C1522326')","('Leukemia, Myeloid, Chronic, Atypical, BCR-ABL Negative', 'C1292772')"
"('Squamous cell carcinoma - category', 'C1302853')","('Verrucous carcinoma of penis', 'C1336955')"
"('CDISC SEND Tumor Findings Results Terminology', 'C2981607')","('Childhood Anaplastic Oligoastrocytoma', 'C3899676')"
"('shared attribute', 'C1522138')","('Advanced Small Intestinal Large Cell Neuroendocrine Carcinoma', 'C4744990')"
"('Polypeptide Hormones', 'C0312439')","('Metastatic Digestive System Neuroendocrine Tumor G1', 'C3891404')"
"('Forecast of outcome', 'C0033325')","('malignant gastrinoma of pancreas', 'C1881585')"
"(""Cow's milk"", 'C0349374')","('Digital papillary eccrine carcinoma of skin', 'C1367789')"
"('Sometimes', 'C1998882')","('Borderline Ovarian Serous Adenofibroma', 'C1511266')"
"('Firstly', 'C1279901')","('Recurrent Pancreatic Neuroendocrine Carcinoma', 'C3897732')"
"('Constant (qualifier)', 'C1948059')","('Adult Grade III Lymphomatoid Granulomatosis', 'C1541468')"
"('Chemotherapy', 'C3665472')","('Lung Small Cell Carcinoma by AJCC v7 Stage', 'C4526735')"
"('Anaplastic astrocytoma', 'C0334579')","('Recurrent Childhood Anaplastic Oligoastrocytoma', 'C3897760')"
"('Prostate', 'C0033572')","('Small cell lung cancer extensive stage', 'C0278726')"
"('How Much Distress Weight Loss', 'C4084777')","('Stage IIIB Lung Small Cell Carcinoma with Pleural Effusion AJCC v7', 'C1336231')"
"('Experimental Finding', 'C2825141')","('Gastric Carcinoid Tumor', 'C0349529')"
"('Nausea:Presence or Threshold:Point in time:^Patient:Ordinal', 'C4255480')","('Mesenchymal Glioblastoma', 'C3829122')"
"('Usual Severity Nausea', 'C4085661')","('Small cell glioblastoma', 'C1272516')"
"('Classification of information', 'C0678229')","('insulinoma', 'C0021670')"
"('Togo', 'C0040363')","('Anaplastic Hemispheric Astrocytoma', 'C1332282')"
"('Headache', 'C0018681')","('Recurrent Childhood Anaplastic Oligodendroglioma', 'C3897759')"
"('Extension', 'C0231448')","('Oncocytic Variant Thyroid Gland Papillary Carcinoma', 'C1709312')"
"('Beginning', 'C0439659')","('Refractory Uterine Corpus Carcinosarcoma', 'C4764209')"
"('glucagon, human', 'C0772088')","('Glucagonoma', 'C0017689')"
"('Corpus Luteum Cyst', 'C0010093')","('Borderline Ovarian Mucinous Adenofibroma', 'C1881912')"
"('Occur (action)', 'C1709305')","('Childhood Pilocytic Astrocytoma', 'C1332995')"
"('Oncogenicity', 'C3828709')","('Cervical Warty Carcinoma', 'C1516436')"
"('Advanced phase', 'C0205179')","('Recurrent Childhood Anaplastic Astrocytoma', 'C3897762')"
"('Following', 'C0332282')","('Malignant Vulvar Phyllodes Tumor', 'C4288773')"
