CUI1,CUI2
"('Genitalia', 'C0017420')","('Maxillary Sinus Adenocarcinoma', 'C1334642')"
"('Skin cell', 'C0814995')","('squamous cell carcinoma of the thyroid gland', 'C1710177')"
"('Used by', 'C1273517')","('Pancreatic Intraepithelial Neoplasia-3', 'C2987145')"
"('Cancer Biology', 'C1516164')","('Breast Ductal Adenoma', 'C1511307')"
"('Usual Severity Weight Loss', 'C4084775')","('Mucinous adenocarcinoma gastric', 'C1334809')"
"('Recombinant Immune Globulin', 'C1527233')","('Small Lymphocytic Lymphoma with Immunoglobulin Heavy Chain Variable-Region Gene Somatic Hypermutation', 'C1336011')"
"('Sunscreening Agents', 'C0038818')","('Pathologic Stage IA Cutaneous Melanoma AJCC v8', 'C4527178')"
"('active (HL7 RoleLink)', 'C3853793')","('Recurrent Uveal Melanoma', 'C0278870')"
"('Neoplastic disease', 'C1882062')","('Malignant Neoplasm of Lung - Multiple Primary Sites', 'C4528576')"
"('Characteristics', 'C1521970')","('Colorectal High Grade B-Cell Lymphoma, Not Otherwise Specified', 'C3272825')"
"('prior radiation therapy', 'C0279134')","('Intestinal Metaplasia of Bladder Urothelium', 'C1512907')"
"('Cessation of life', 'C0011065')","('Bladder squamous cell carcinoma stage I', 'C0855188')"
"('Form:Finding:Point in time:{Setting}:Document:{Role}', 'C4255237')","('Adult Alveolar Soft Part Sarcoma', 'C0279544')"
"('Abnormal', 'C0205161')","('Epipodophyllotoxin-Related Myelodysplastic Syndrome', 'C1333418')"
"('Rapid', 'C0456962')","('Precursor T-lymphoblastic lymphoma/leukemia stage III', 'C0854862')"
"('Disease Screening', 'C1710031')","('Human Papillomavirus-Related Carcinoma', 'C1334050')"
"('Tumor Suppressor Genes', 'C0079427')","('BRCA2 Syndrome', 'C1332443')"
"('Spreading (qualifier value)', 'C0332261')","('Pathologic Stage IA Cutaneous Melanoma AJCC v8', 'C4527178')"
"('Southern Europe', 'C0037724')","('Intestinal Metaplasia of Bladder Urothelium', 'C1512907')"
"('Decision', 'C0679006')","('Familial Adenomatous Polyposis Associated Medulloblastoma', 'C1333598')"
"('Long', 'C0205166')","('BRCA2 Syndrome', 'C1332443')"
"('Estimated', 'C0750572')","('GIANT PIGMENTED HAIRY NEVUS', 'C1842036')"
"('Malignant Neoplasms', 'C0006826')","('papillary carcinoma of penis', 'C1335322')"
"('New', 'C0205314')","('Recurrent Ph-Like Acute Lymphoblastic Leukemia', 'C4525406')"
"('Stop brand of fluoride', 'C0723457')","('Refractory Barrett Esophagus', 'C4763736')"
"('Areas <moth>', 'C4319729')","('Localized Askin Tumor', 'C1321778')"
"('Tumor Mass', 'C3273930')","('Adenocarcinoma of the prostate metastatic', 'C0862636')"
"('Digital Content Category', 'C3889287')","('Neonatal leukemia', 'C0235813')"
"('1+', 'C3816745')","('Leiomyoma of Gallbladder', 'C1333745')"
"('Life Threatening', 'C2826244')","('Female Breast Carcinoma', 'C0007104')"
"('Tests (qualifier value)', 'C0392366')","('Female Breast Carcinoma', 'C0007104')"
"('Affecting', 'C0392760')","('Bladder squamous cell carcinoma stage I', 'C0855188')"
"('Did not receive therapy or drug for', 'C0332155')","('Primary Cutaneous Plasmablastic Lymphoma', 'C1709659')"
"('Genes', 'C0017337')","('Female Breast Carcinoma', 'C0007104')"
"('Form of bone', 'C1286272')","('Cartilaginous exostosis', 'C0029423')"
"('Nearly', 'C3828842')","('Human Papillomavirus-Related Carcinoma', 'C1334050')"
"('Human Cells, Tissues, and Cellular and Tissue-Based Products Processing', 'C4521541')","('Testicular cancer metastatic', 'C1096715')"
"('Case unit dose', 'C1533148')","('Undifferentiated Endocervical Sarcoma', 'C1519782')"
"('Tract', 'C1185740')","('Colorectal cancer, hereditary nonpolyposis, type 1', 'C2936783')"
"('Aim', 'C2948600')","('Precursor T-lymphoblastic lymphoma/leukemia stage III', 'C0854862')"
"('Numerous', 'C0439064')","('Collecting Duct Carcinoma of the Kidney', 'C1266044')"
"('Definition', 'C1704788')","('Breast Ductal Adenoma', 'C1511307')"
"('Treating', 'C1522326')","('Female Breast Carcinoma', 'C0007104')"
"('include - SetOperator', 'C1552866')","('Granular Cell Leiomyosarcoma', 'C1333871')"
"('Pediculus humanus capitis (eukaryote)', 'C0411280')","('Intracortical osteosarcoma', 'C1266166')"
"('Rating (action)', 'C0871208')","('Intestinal Metaplasia of Bladder Urothelium', 'C1512907')"
"('Therapeutic procedure', 'C0087111')","('Primary Cutaneous Plasmablastic Lymphoma', 'C1709659')"
"('Degree or extent', 'C0449286')","('Blepharal carcinoma', 'C0920196')"
"('Neoplasm Metastasis', 'C0027627')","('Familial Adenomatous Polyposis Associated Medulloblastoma', 'C1333598')"
"('Diagnosis', 'C0011900')","('Bladder squamous cell carcinoma stage I', 'C0855188')"
"('Type A', 'C4264487')","('ALK positive large B-cell lymphoma', 'C1333294')"
"('Singular', 'C0205171')","('Heavy Chain Deposition Disease', 'C1333947')"
"('800', 'C3844106')","('Recurrent Uveal Melanoma', 'C0278870')"
"('Ephrin Type-B Receptor 1, human', 'C3853572')","('Colorectal Neuroendocrine Tumor G2', 'C3272614')"
"('shared attribute', 'C1522138')","('Pancreatic Intraepithelial Neoplasia-3', 'C2987145')"
"('Pleural effusion fluid', 'C1253943')","('Localized Askin Tumor', 'C1321778')"
"('per period (qualifier value)', 'C0439531')","('Thymic Clear Cell Carcinoma', 'C1333069')"
"('Follicle', 'C1571705')","('Benign Apocrine Neoplasm', 'C1332473')"
"('Symptoms aspect', 'C0683368')","('Cancer of Urinary Tract', 'C0751571')"
"('Common (qualifier value)', 'C0205214')","('Recurrent Testicular Lymphoma', 'C4527330')"
"('Time', 'C0040223')","('Rhabdomyosarcoma with ganglionic differentiation', 'C0431111')"
"('Symptoms aspect', 'C0683368')","('Diffuse malignant mesothelioma', 'C0392400')"
"('Pancreatic Intraductal Papillary Mucinous Neoplasm', 'C4511687')","('Mucinous neoplasm', 'C1334811')"
"('Lymphocyte', 'C0024264')","('Primary Cutaneous Diffuse Large B-Cell Lymphoma, Other', 'C1709657')"
"('Essential', 'C0205224')","('Small Lymphocytic Lymphoma with Immunoglobulin Heavy Chain Variable-Region Gene Somatic Hypermutation', 'C1336011')"
"('Progress', 'C1280477')","('Recurrent Testicular Lymphoma', 'C4527330')"
"('allowing', 'C0683607')","('Small Lymphocytic Lymphoma with Immunoglobulin Heavy Chain Variable-Region Gene Somatic Hypermutation', 'C1336011')"
"('Time (foundation metadata concept)', 'C3541383')","('Noninfiltrating Intraductal Carcinoma', 'C0007124')"
"('colon function', 'C0678870')","('mucinous adenocarcinoma of gallbladder', 'C1333750')"
"('Treating', 'C1522326')","('Adult Hepatocellular Carcinoma', 'C0279607')"
"('Weight decreased', 'C1262477')","('Childhood Lymphoma', 'C1332979')"
"('Death (finding)', 'C1306577')","('Stage II Carcinoma of Penis', 'C0854966')"
"('Activation action', 'C1879547')","('Contact dermatitis due to alkali', 'C0263266')"
"('Glycation End Products, Advanced', 'C0162574')","('Human Papillomavirus-Related Carcinoma', 'C1334050')"
"('Basis - conceptual entity', 'C1527178')","('Epipodophyllotoxin-Related Myelodysplastic Syndrome', 'C1333418')"
"('soluble', 'C1749467')","('Small Lymphocytic Lymphoma with Immunoglobulin Heavy Chain Variable-Region Gene Somatic Hypermutation', 'C1336011')"
"('Cutaneous', 'C0221912')","('Deep Leiomyoma', 'C1333266')"
"('Easy', 'C0332219')","('Angiosarcoma of liver', 'C0345907')"
"('depend', 'C0725813')","('FIGO Stage II Ovarian Cancer', 'C0278686')"
"('Extension', 'C0231448')","('Rhabdomyosarcoma with ganglionic differentiation', 'C0431111')"
"('Common (qualifier value)', 'C0205214')","('Stage IB Lung Cancer AJCC v7', 'C1336138')"
"('Removed', 'C0849355')","('FIGO Stage II Ovarian Cancer', 'C0278686')"
"('95', 'C4517906')","('Colorectal High Grade B-Cell Lymphoma, Not Otherwise Specified', 'C3272825')"
"('Common Specifications in HL7 V3 Publishing', 'C3245511')","('Heavy Chain Deposition Disease', 'C1333947')"
"('Platelets, CTCAE', 'C1963076')","('Epipodophyllotoxin-Related Myelodysplastic Syndrome', 'C1333418')"
"('In Blood', 'C0005768')","('Small Lymphocytic Lymphoma with Immunoglobulin Heavy Chain Variable-Region Gene Somatic Hypermutation', 'C1336011')"
"('Due to', 'C0678226')","('Adult Hepatocellular Carcinoma', 'C0279607')"
"('Malignant neoplasm of endometrium', 'C0007103')","('Endometrial Small Cell Carcinoma', 'C1516858')"
"('40%', 'C3842587')","('Clonal Hematopoiesis of Indeterminate Potential', 'C4761612')"
"('Body tissue', 'C0040300')","('Stage II Hepatocellular Carcinoma AJCC v6 and v7', 'C4520991')"
"('Treating', 'C1522326')","('Recurrent Ph-Like Acute Lymphoblastic Leukemia', 'C4525406')"
"('Poor - grade value', 'C0542537')","('Human Papillomavirus-Related Carcinoma', 'C1334050')"
"('Type - attribute', 'C0332307')","('Acute lymphadenitis', 'C0157705')"
"('treatment - ActInformationManagementReason', 'C3887704')","('Pathologic Stage IA Cutaneous Melanoma AJCC v8', 'C4527178')"
"('1960s', 'C0681755')","('Acute Undifferentiated Leukemia', 'C0280141')"
"('Specialized', 'C1704211')","('Thymic Clear Cell Carcinoma', 'C1333069')"
"('Injury due to exposure to external cause', 'C0274281')","('Small Lymphocytic Lymphoma with Immunoglobulin Heavy Chain Variable-Region Gene Somatic Hypermutation', 'C1336011')"
"('During', 'C0347984')","('Heavy Chain Deposition Disease', 'C1333947')"
"('Anatomic Site', 'C1515974')","('Urethral Carcinoma', 'C0700101')"
"('Confirmation', 'C0750484')","('FIGO Stage II Ovarian Cancer', 'C0278686')"
"('Special', 'C0205555')","('Stage III Gastric Neuroendocrine Tumor AJCC v8', 'C4525587')"
"('Air (substance)', 'C0001861')","('Adult Alveolar Soft Part Sarcoma', 'C0279544')"
"('Coding', 'C0009219')","('BRCA2 Syndrome', 'C1332443')"
"('Hyperestrogenism', 'C0154209')","('Undifferentiated Endocervical Sarcoma', 'C1519782')"
"('pharmacotherapeutic', 'C0013217')","('Primary Cutaneous Plasmablastic Lymphoma', 'C1709659')"
"('Lymphoma', 'C0024299')","('Primary Cutaneous Plasmablastic Lymphoma', 'C1709659')"
"('Name Given at Birth', 'C3245487')","('Airway Hemangioma', 'C1336518')"
"('Malignant neoplasm of breast', 'C0006142')","('BRCA2 Syndrome', 'C1332443')"
"('Childhood Lymphoma', 'C1332979')","('Nodular Lymphocyte Predominant Hodgkin Lymphoma', 'C1332210')"
"('Plants', 'C0032098')","('Angiosarcoma of liver', 'C0345907')"
"('Occur (action)', 'C1709305')","('GIANT PIGMENTED HAIRY NEVUS', 'C1842036')"
"('Concept History', 'C1705255')","('Pathologic Stage IA Cutaneous Melanoma AJCC v8', 'C4527178')"
"('Core needle biopsy', 'C1318309')","('Atypical Lobular Breast Hyperplasia', 'C1368920')"
"('Breast Feeding', 'C0006147')","('FIGO Stage II Ovarian Cancer', 'C0278686')"
"('First (number)', 'C0205435')","('Precursor T-lymphoblastic lymphoma/leukemia stage III', 'C0854862')"
"('Human body structure', 'C0460148')","('Digestive System Hodgkin Lymphoma', 'C1333797')"
"('include - SetOperator', 'C1552866')","('Intracortical osteosarcoma', 'C1266166')"
"('Lesion', 'C0221198')","('Liver Cavernous Hemangioma', 'C0238246')"
"('To', 'C1883351')","('Acute Undifferentiated Leukemia', 'C0280141')"
"('Positive Selection', 'C2347644')","('Thymic Clear Cell Carcinoma', 'C1333069')"
"('MOSTLY', 'C0750554')","('Recurrent Uveal Melanoma', 'C0278870')"
"('Groups', 'C0441833')","('Heavy Chain Deposition Disease', 'C1333947')"
"('Cyst', 'C0010709')","('Benign Apocrine Neoplasm', 'C1332473')"
"('Singular', 'C0205171')","('Stage IB Pancreatic Cancer AJCC v8', 'C4521874')"
"('Lymphocyte', 'C0024264')","('ALK positive large B-cell lymphoma', 'C1333294')"
"('Extrinsic', 'C0205101')","('Familial Adenomatous Polyposis Associated Medulloblastoma', 'C1333598')"
"('Atypical', 'C0205182')","('Atypical Lobular Breast Hyperplasia', 'C1368920')"
"('Often - answer to question', 'C4050225')","('Stage IB Pancreatic Cancer AJCC v8', 'C4521874')"
"('Precision - second', 'C1561503')","('Secondary malignant neoplasm of lymph node', 'C0686619')"
"('Result', 'C1274040')","('Acantholytic squamous cell carcinoma', 'C0334250')"
"('Primary malignant neoplasm', 'C1306459')","('Spermatocytic seminoma', 'C0334517')"
"('Pathology', 'C0030664')","('Testicular cancer metastatic', 'C1096715')"
"('Multiple Partners', 'C0026767')","('Stage II Carcinoma of Penis', 'C0854966')"
"('Presentation', 'C0449450')","('Epipodophyllotoxin-Related Myelodysplastic Syndrome', 'C1333418')"
"('Covers (device)', 'C0180153')","('Blepharal carcinoma', 'C0920196')"
"('Formation', 'C1522492')","('Colorectal High Grade B-Cell Lymphoma, Not Otherwise Specified', 'C3272825')"
"('Treating', 'C1522326')","('Spongiotic dermatitis', 'C0262984')"
"('Early', 'C1279919')","('Adult Alveolar Soft Part Sarcoma', 'C0279544')"
"('Main', 'C1542147')","('Giant cell angiofibroma', 'C1367539')"
"('Very', 'C0442824')","('Placental aromatase deficiency', 'C1960540')"
"('Data Compression', 'C1257972')","('mucinous adenocarcinoma of gallbladder', 'C1333750')"
"('Coating (film)', 'C1522408')","('Adult Alveolar Soft Part Sarcoma', 'C0279544')"
"('Ovary', 'C0029939')","('Serous cystadenocarcinoma ovary', 'C0279663')"
"('Trauma', 'C3714660')","('Giant cell angiofibroma', 'C1367539')"
"('Present', 'C0150312')","('Thymic Clear Cell Carcinoma', 'C1333069')"
"('Overall Publication Type', 'C0282416')","('Testicular cancer metastatic', 'C1096715')"
"('Interferes with', 'C0521102')","('Acute Undifferentiated Leukemia', 'C0280141')"
"('Standard (qualifier)', 'C1442989')","('Recurrent Testicular Lymphoma', 'C4527330')"
"('Follow', 'C4281991')","('Cancer of Urinary Tract', 'C0751571')"
"('include - SetOperator', 'C1552866')","('Pathologic Stage IA Cutaneous Melanoma AJCC v8', 'C4527178')"
"('Second edition', 'C0441795')","('Intracortical osteosarcoma', 'C1266166')"
"('include - SetOperator', 'C1552866')","('Mucinous adenocarcinoma gastric', 'C1334809')"
"('Telencephalon', 'C0039452')","('gliosarcoma', 'C0206726')"
"('Cyclin A', 'C0079184')","('Lymphomatous Adult T-Cell Leukemia/Lymphoma', 'C1334466')"
"('Nephrons', 'C0027713')","('Collecting Duct Carcinoma of the Kidney', 'C1266044')"
"('Offspring', 'C0680063')","('Adult Alveolar Soft Part Sarcoma', 'C0279544')"
"('Proton pump inhibitors for peptic ulcer and GORD', 'C3540020')","('Refractory Barrett Esophagus', 'C4763736')"
"('Unique', 'C1710548')","('Small Lymphocytic Lymphoma with Immunoglobulin Heavy Chain Variable-Region Gene Somatic Hypermutation', 'C1336011')"
"('Neoplasms', 'C0027651')","('Methotrexate-Associated Hodgkin Lymphoma', 'C1334748')"
"('gastrointestinal', 'C0521362')","('mucinous adenocarcinoma of gallbladder', 'C1333750')"
"('Late', 'C0205087')","('Primary Cutaneous Plasmablastic Lymphoma', 'C1709659')"
"('form name', 'C3242370')","('Extracranial Neuroblastoma', 'C1333499')"
"('ovarian', 'C0205065')","('mucinous adenocarcinoma of gallbladder', 'C1333750')"
"('Modify status - jump', 'C3244298')","('Extracranial Neuroblastoma', 'C1333499')"
"('Myeloma Proteins', 'C0027015')","('Heavy Chain Deposition Disease', 'C1333947')"
"('Neoplasms', 'C0027651')","('Extra-Adrenal Paraganglioma', 'C0030422')"
"('Spreading (qualifier value)', 'C0332261')","('Stage IB Pancreatic Cancer AJCC v8', 'C4521874')"
"('peripheral blood', 'C0229664')","('Precursor T-lymphoblastic lymphoma/leukemia stage III', 'C0854862')"
"('pemetrexed', 'C0210657')","('Diffuse malignant mesothelioma', 'C0392400')"
"('Case (situation)', 'C0868928')","('Cancer of Urinary Tract', 'C0751571')"
"('Pediatric Neoplasm', 'C1368871')","('Anterior Urethral Malignant Neoplasm', 'C0279930')"
"('risk factors', 'C0035648')","('Malignant Testicular Sertoli Cell Tumor', 'C1334626')"
"(""Classical Hodgkin's Lymphoma"", 'C1333064')","('Stage I Adult Non-Hodgkin Lymphoma', 'C0280114')"
"('Increase', 'C0442805')","('Heavy Chain Deposition Disease', 'C1333947')"
"('Antigens, Neoplasm', 'C0003335')","('Unresectable Rhabdomyosarcoma', 'C4726599')"
"('Pelvic Pain', 'C0030794')","('FIGO Stage II Ovarian Cancer', 'C0278686')"
"('Very Much', 'C2984081')","('Digestive System Hodgkin Lymphoma', 'C1333797')"
"('Administration procedure', 'C1533734')","('Breast Ductal Adenoma', 'C1511307')"
"('Laboratory Procedures', 'C0022885')","('Benign neoplasm of thorax', 'C0346440')"
"('Cancer Remission', 'C0687702')","('Epipodophyllotoxin-Related Myelodysplastic Syndrome', 'C1333418')"
"('Linear', 'C0205132')","('squamous cell carcinoma of the thyroid gland', 'C1710177')"
"('Usually Need Help from Another Person for Reach', 'C4321250')","('Stage IB Pancreatic Cancer AJCC v8', 'C4521874')"
"('Reported', 'C4319718')","('Tonsillar Carcinoma', 'C0558355')"
"('Name Given at Birth', 'C3245487')","('GIANT PIGMENTED HAIRY NEVUS', 'C1842036')"
"('Rare', 'C0522498')","('Malignant Testicular Sertoli Cell Tumor', 'C1334626')"
"('gene therapy', 'C0017296')","('Pancreatic Intraepithelial Neoplasia-3', 'C2987145')"
"('Contraceptives, Oral', 'C0009905')","('Undifferentiated Endocervical Sarcoma', 'C1519782')"
"('Bladder Neoplasm', 'C0005695')","('Carcinoma of urinary bladder, superficial', 'C1336527')"
"('LATS1 gene', 'C1367460')","('Human Papillomavirus-Related Carcinoma', 'C1334050')"
"('Usual Severity Weight Loss', 'C4084775')","('adenosquamous carcinoma of breast', 'C1510796')"
"('Person Observer', 'C2347489')","('Epipodophyllotoxin-Related Myelodysplastic Syndrome', 'C1333418')"
"('Dysuria', 'C0013428')","('Undifferentiated Endocervical Sarcoma', 'C1519782')"
"('Greater than one', 'C4280965')","('Leiomyoma of Gallbladder', 'C1333745')"
"('Phenazopyridine', 'C0031379')","('Cancer of Urinary Tract', 'C0751571')"
"('Cause of Death', 'C0007465')","('Adult Hepatocellular Carcinoma', 'C0279607')"
"('Blood Cells', 'C0005773')","('Precursor T-lymphoblastic lymphoma/leukemia stage III', 'C0854862')"
"('diagnosis aspect', 'C1704338')","('Carcinoma of urinary bladder, superficial', 'C1336527')"
"('Singular', 'C0205171')","('Cancer of Urinary Tract', 'C0751571')"
"('Effectiveness', 'C1280519')","('Female Breast Carcinoma', 'C0007104')"
"('Severe (severity modifier)', 'C0205082')","('Childhood Lymphoma', 'C1332979')"
"('melanoma', 'C0025202')","('Acantholytic squamous cell carcinoma', 'C0334250')"
"('South Korea', 'C0022773')","('Mucinous adenocarcinoma gastric', 'C1334809')"
"('immunoglobulin activity', 'C1621846')","('Small Lymphocytic Lymphoma with Immunoglobulin Heavy Chain Variable-Region Gene Somatic Hypermutation', 'C1336011')"
"('Tissue damage', 'C0010957')","('Digestive System Hodgkin Lymphoma', 'C1333797')"
"('Malignant Vaginal Neoplasm', 'C0042237')","('papillary carcinoma of penis', 'C1335322')"
"('Rare', 'C0522498')","('Acute lymphadenitis', 'C0157705')"
"('Females', 'C0086287')","('Intestinal Metaplasia of Bladder Urothelium', 'C1512907')"
"('Case (situation)', 'C0868928')","('Spongiotic dermatitis', 'C0262984')"
"('Neoplastic disease', 'C1882062')","('Anterior Urethral Malignant Neoplasm', 'C0279930')"
